,NextMet100,NextMet101,NextMet102,NextMet103,NextMet104,NextMet105,NextMet106,NextMet107,NextMet108,NextMet109,NextMet10,NextMet110,NextMet111,NextMet112,NextMet113,NextMet114,NextMet115,NextMet116,NextMet117,NextMet118,NextMet119,NextMet11,NextMet120,NextMet121,NextMet122,NextMet123,NextMet124,NextMet125,NextMet126,NextMet127,NextMet128,NextMet129,NextMet12,NextMet130,NextMet131,NextMet132,NextMet133,NextMet134,NextMet135,NextMet136,NextMet137,NextMet138,NextMet139,NextMet13,NextMet140,NextMet141,NextMet142,NextMet143,NextMet144,NextMet145,NextMet146,NextMet147,NextMet148,NextMet149,NextMet14,NextMet150,NextMet151,NextMet152,NextMet153,NextMet154,NextMet155,NextMet156,NextMet157,NextMet158,NextMet159,NextMet15,NextMet160,NextMet161,NextMet162,NextMet163,NextMet164,NextMet165,NextMet166,NextMet167,NextMet168,NextMet169,NextMet16,NextMet170,NextMet171,NextMet172,NextMet173,NextMet174,NextMet175,NextMet176,NextMet177,NextMet178,NextMet179,NextMet17,NextMet180,NextMet181,NextMet182,NextMet183,NextMet184,NextMet185,NextMet186,NextMet187,NextMet188,NextMet189,NextMet18,NextMet190,NextMet191,NextMet192,NextMet193,NextMet194,NextMet19,NextMet1,NextMet20,NextMet21,NextMet22,NextMet23,NextMet24,NextMet25,NextMet26,NextMet27,NextMet28,NextMet29,NextMet2,NextMet30,NextMet31,NextMet32,NextMet33,NextMet34,NextMet35,NextMet36,NextMet37,NextMet38,NextMet39,NextMet3,NextMet40,NextMet41,NextMet42,NextMet43,NextMet44,NextMet45,NextMet46,NextMet47,NextMet48,NextMet49,NextMet4,NextMet50,NextMet51,NextMet52,NextMet53,NextMet54,NextMet55,NextMet56,NextMet57,NextMet58,NextMet59,NextMet5,NextMet60,NextMet61,NextMet62,NextMet63,NextMet64,NextMet65,NextMet66,NextMet67,NextMet68,NextMet69,NextMet6,NextMet70,NextMet71,NextMet72,NextMet73,NextMet74,NextMet75,NextMet76,NextMet77,NextMet78,NextMet79,NextMet7,NextMet80,NextMet81,NextMet82,NextMet83,NextMet84,NextMet85,NextMet86,NextMet87,NextMet88,NextMet89,NextMet8,NextMet90,NextMet91,NextMet92,NextMet93,NextMet94,NextMet95,NextMet96,NextMet97,NextMet98,NextMet99,NextMet9
Feraviridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siphoviridae,5.026420930532285e-05,7.365658571716963e-05,8.439480164915743e-05,8.019246190858059e-05,0.00012966833720860644,5.923819678928973e-05,0.00031309131342293657,4.892611703308402e-05,0.00014314399888665778,1.8472699589122383e-05,3.512606353914605e-06,5.313040024901521e-05,1.5156975745470592e-05,6.977857843249036e-05,0.00011096327423854022,5.46287347144598e-05,6.416453497822684e-05,1.227199196742344e-05,2.1450021450021453e-05,2.193853032740645e-05,2.9336123524637457e-05,3.7632694448654894e-05,0.00011330387143266451,1.0520271247660335e-05,1.1269157567865372e-05,2.940433600862527e-05,6.0720257916524104e-05,1.4273237340148237e-05,4.079675343730541e-05,2.7233789705627495e-05,2.78015893241897e-05,1.9201638539822066e-05,3.577390889577867e-05,3.114390406139578e-05,3.196326630212504e-05,5.433306166802499e-05,2.60778859527121e-05,5.772561092938233e-05,0.0001971576439661546,1.4812864149577011e-05,2.939757583066996e-05,1.878301702210918e-05,2.718425487957375e-05,8.69828146810423e-06,2.3772867234196702e-05,1.678640972268851e-05,1.4073670976337468e-05,8.86053517632465e-06,1.0288922749788096e-05,2.5466748914833533e-05,0.00012556037128666828,1.4021181331264432e-05,3.4100420571853726e-05,6.939625260235948e-05,3.7722721233281504e-06,3.4394320266322444e-05,2.8129395218002816e-05,8.212390672549173e-06,2.638891044845625e-05,4.344887515689872e-05,2.1762536366343666e-05,1.088814248289242e-05,1.4989357556135145e-05,4.4102892047145995e-06,0.00010677830366563136,1.4108882952707023e-06,2.2944199706314246e-05,1.5837972739489345e-05,1.5420810185642833e-05,2.9511928909042364e-05,1.808489566737571e-05,1.9575537103799287e-05,3.905173205917486e-05,0.00022101925109708828,1.0114708284320704e-05,4.813369615443857e-06,5.507062808051326e-06,3.712448098998616e-05,1.2996884686125234e-05,2.4360140314408212e-05,6.005517569266764e-05,1.8546758438775093e-05,0.00012270139388783458,5.902333736466585e-05,1.2465672183041399e-05,1.6715637292958262e-05,4.0527875579421975e-05,7.788653045177897e-06,1.6785533108531528e-05,1.3084850408659264e-05,2.5073676636784172e-05,4.043659266565984e-05,2.3119427254722145e-05,1.749139149163843e-05,5.125509265343672e-05,2.7773957021785363e-05,2.26829124859632e-05,1.3881755209128643e-05,5.21146383070386e-06,3.392130257801899e-05,2.1011661472117023e-05,1.1874903291507285e-05,0.0,0.0,6.908025398506715e-06,5.29469383432903e-06,2.0526715520249608e-06,3.873916917395178e-06,5.889397122047941e-06,1.0222405468305432e-05,5.602833788822969e-06,5.3139292255479554e-06,4.79336598148163e-06,1.5005927341299814e-05,1.3071026121413782e-05,8.15056816252233e-06,9.201155665151542e-06,2.0311933260790712e-05,2.9063430938022236e-06,1.413261099988223e-05,1.2549347695364585e-05,8.66143680863174e-06,1.2121551185580948e-05,1.5011473054405866e-05,2.62013310276162e-06,2.623008153183676e-06,8.700653999158937e-06,9.015235748414821e-06,1.0429030447802702e-05,4.034074482461861e-06,0.0,6.305113447005521e-06,1.1253108671270439e-05,7.90688848124486e-06,7.548499106760939e-06,1.0480532411046482e-05,1.5860707740025376e-05,1.5843675732770002e-05,8.360375535683321e-06,2.1503988989957637e-06,1.1530523216708498e-05,1.1738056013179573e-05,8.821268498410072e-06,1.3437007309731977e-05,0.0001675163468035089,5.777307034241655e-05,1.7244682889442422e-05,3.518491050269579e-05,8.469312856416917e-06,1.5314482906484663e-06,2.8053052889790648e-05,2.8559293487016505e-05,1.1238312155358428e-05,6.340550993881369e-06,4.705554296868192e-05,2.126223044527587e-05,2.3905986562319135e-05,4.6549155908639525e-05,7.478723032971197e-05,3.9576593271979146e-05,0.0,5.465916409613233e-05,5.313001006673875e-05,1.949088192180096e-05,1.9836678017654642e-05,5.5461933914972595e-05,1.5730642056951093e-05,5.024709868409103e-05,1.3214461907111145e-05,3.540082276394976e-05,5.258869011522134e-05,6.0477368024943555e-06,4.769281587216912e-05,1.4157716967012519e-05,1.3773419595750135e-05,1.2410848736575598e-05,1.8291351730892914e-05,1.2662680267323251e-05,8.132138210206737e-06,1.4826895989324633e-05,1.7338409634376287e-05,0.00011219342494346842,7.38788878764745e-06,5.1895984166636984e-05,3.772477679507062e-05,1.684468435358524e-05,5.0503404906975984e-05,1.8293970026033726e-05,1.8666500742215624e-05,3.663059570506266e-05,5.6300333722268e-05,0.00011463135045486697,1.4239236431733648e-05,5.664096425577549e-06
Genomoviridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4910833217360186e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.511716749003708e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.393044367727912e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.355851408668534e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7623008600028198e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3299758831039865e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.626659428515027e-06,3.026933655668135e-06,1.3214461907111145e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ampullaviridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4989357556135144e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.504164811470366e-07,0.0,0.0,0.0,0.0,1.3236734585822574e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Papillomaviridae,0.0,1.6368130159371029e-06,4.150564015532333e-06,1.3365410318096766e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6100121287580367e-06,1.0104650496980395e-06,0.0,0.0,0.0,0.0,0.0,9.75000975000975e-07,1.044691920352688e-06,0.0,0.0,1.3023433498007416e-06,1.315033905957542e-06,1.252128618651708e-06,2.2618720006634826e-06,1.4457204265839074e-06,3.058550858603194e-06,2.1471975493318636e-06,1.237899532073977e-06,0.0,0.0,1.0840578453266265e-06,1.153477928199844e-06,0.0,2.8596348246328944e-06,0.0,2.1647104098518374e-05,1.0562016641043996e-05,1.2344053457980842e-06,2.2613519869746124e-06,2.3478771277636474e-06,1.631055292774425e-05,1.2426116383006042e-06,0.0,0.0,0.0,1.4767558627207748e-06,0.0,0.0,5.580460946074146e-06,0.0,1.550019116902442e-06,2.6690866385522875e-06,0.0,5.095454854269991e-06,0.0,2.737463557516391e-06,0.0,9.655305590421937e-06,0.0,0.0,8.993614533681087e-06,0.0,5.084681126934827e-06,0.0,0.0,4.319447110769821e-06,1.1862161681263717e-05,0.0,1.291778261955408e-06,0.0,2.297160709363227e-06,2.402383164098786e-06,1.1238564760356339e-06,0.0,0.0,0.0,0.0,1.2180070157204106e-06,1.8767242403958638e-06,4.945802250340024e-06,0.0,0.0,1.1332429257310362e-06,0.0,0.0,0.0,2.238071081137537e-06,7.269361338144036e-07,0.0,9.190134696740872e-07,5.779856813680536e-06,1.028905381861084e-06,3.942699434879748e-06,0.0,8.401078698504888e-07,3.470438802282161e-06,0.0,3.944337509071977e-06,1.5008329622940731e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5017782023899445e-06,1.3758974864646086e-06,0.0,0.0,1.4508523757707651e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.311504076591838e-06,0.0,0.0,0.0,0.0,0.0,9.007304924293601e-07,0.0,1.581377696248972e-06,0.0,0.0,1.7623008600028198e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0348503089028173e-06,8.469312856416917e-07,0.0,1.957189736497022e-06,0.0,2.2476624310716855e-06,2.113516997960456e-06,0.0,3.3571942808330317e-06,1.2582098190694281e-06,1.3299758831039865e-06,0.0,9.422998398090272e-07,0.0,0.0,0.0,0.0,2.4795847522068303e-06,8.532605217688091e-06,0.0,6.05386731133627e-07,0.0,1.2207180263430951e-06,0.0,4.031824534996237e-06,0.0,0.0,0.0,0.0,1.180087208444704e-06,3.1656700668308128e-06,8.132138210206737e-06,7.4134479946623165e-06,0.0,2.6091494172899637e-06,0.0,1.526352475489323e-06,6.859050326376478e-06,0.0,0.0,0.0,1.3333214815868303e-06,1.5262748210442773e-06,0.0,0.0,0.0,0.0
Picornaviridae,9.66619409717747e-06,8.184065079685513e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.4910833217360186e-05,8.396681631419264e-06,0.0,8.050060643790183e-06,1.0104650496980395e-05,6.841037101224546e-06,7.705782933231959e-06,0.0,0.0,5.578178167010654e-06,9.750009750009751e-06,1.0446919203526881e-05,9.77870784154582e-06,0.0,3.907030049402225e-05,0.0,1.8781929279775623e-05,0.0,7.228602132919537e-06,5.097584764338657e-06,2.1471975493318638e-05,1.237899532073977e-05,0.0,0.0,5.420289226633133e-06,2.3069558563996876e-05,1.546609659780244e-05,0.0,0.0,3.607850683086396e-05,5.281008320521999e-05,6.172026728990421e-06,1.1306759934873062e-05,0.0,6.796063719893438e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3951152365185365e-05,0.0,0.0,1.3345433192761437e-05,0.0,6.36931856783749e-06,0.0,0.0,1.552288849909191e-05,8.046087992018281e-06,5.726983254300964e-06,4.9491556740420085e-06,1.4989357556135145e-05,5.512861505893249e-06,1.9067554226005603e-05,0.0,3.824033284385707e-05,1.4398157035899404e-05,1.7793242521895575e-05,1.4053299480496363e-05,0.0,0.0,2.8714508867040336e-05,3.002978955123482e-05,5.619282380178169e-06,0.0,6.883828510064157e-06,9.769600260522675e-06,1.7723024571988957e-05,0.0,1.8767242403958636e-05,6.18225281292503e-06,0.0,0.0,5.666214628655181e-06,1.1143758195305506e-05,0.0,0.0,1.1190355405687684e-05,0.0,5.450799268866125e-06,4.595067348370436e-06,1.1559713627361072e-05,1.028905381861084e-05,4.928374293599685e-06,3.17416651677547e-05,8.401078698504888e-06,1.0411316406846483e-05,1.042292766140772e-05,3.944337509071977e-06,1.1256247217205549e-05,5.397683314321493e-06,0.0,0.0,4.3175158740666974e-06,1.9855101878733862e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.9917074768520365e-06,0.0,0.0,1.0188210203152911e-05,0.0,7.254261878853826e-06,0.0,0.0,0.0,1.2373481155188202e-05,4.662135071377288e-06,0.0,0.0,0.0,0.0,9.015235748414821e-06,0.0,0.0,0.0,1.3510957386440404e-05,5.626554335635219e-06,0.0,0.0,0.0,8.811504300014099e-06,0.0,4.644653075379623e-06,0.0,0.0,3.0889621087314665e-06,0.0,0.0,0.0,3.3330617505240315e-05,4.7901896915117835e-06,5.1742515445140865e-06,0.0,0.0,0.0,2.1968687297705006e-05,0.0,1.0567584989802282e-05,5.22839366318688e-05,5.5953238013883865e-06,6.291049095347141e-06,0.0,0.0,4.7114991990451366e-06,0.0,1.271143351072845e-05,2.0972372394765298e-05,6.0909006005628e-06,0.0,3.199726956633034e-05,9.253318857030055e-06,9.080800967004405e-06,6.607230953555572e-06,0.0,1.4213159490600362e-05,0.0,0.0,1.0112654976437514e-05,5.738924831562556e-06,0.0,5.9004360422235205e-06,5.276116778051355e-06,0.0,0.0,0.0,5.2182988345799275e-05,0.0,2.2895287132339847e-05,2.2863501087921595e-05,3.828337353087554e-06,8.145710468867095e-06,1.407228463541056e-05,1.3333214815868303e-05,7.631374105221385e-06,0.0,2.4389649032950417e-05,0.0,0.0
Birnaviridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.368207420244909e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.77870784154582e-07,1.5680289353606206e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.153477928199844e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.156473793249703e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Astroviridae,0.0,0.0,6.917606692553888e-06,0.0,1.6624145795975182e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0523252484901974e-06,6.841037101224546e-06,0.0,0.0,0.0,5.578178167010654e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.654680001658706e-06,0.0,0.0,0.0,1.237899532073977e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.149339360222531e-06,2.705888012314797e-05,1.760336106840666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3492305355629264e-06,0.0,0.0,0.0,7.750095584512209e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.494678778067572e-06,0.0,6.355851408668534e-06,0.0,0.0,0.0,0.0,7.026649740248182e-06,0.0,4.078236896624851e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.383621201979318e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.935416291938674e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.843342309602866e-06,0.0,9.324270142754575e-06,0.0,0.0,0.0,7.250544999299114e-06,0.0,7.4493074627162165e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.765261608354249e-06,0.0,0.0,0.0,0.0,1.1110205835080106e-05,0.0,0.0,0.0,0.0,3.2619828941617035e-06,0.0,0.0,0.0,0.0,5.5953238013883865e-06,6.291049095347141e-06,6.6498794155199326e-06,0.0,0.0,0.0,0.0,0.0,6.0909006005628e-06,6.1989618805170756e-06,1.0665756522110114e-05,0.0,0.0,6.607230953555572e-06,0.0,0.0,0.0,2.6496008817871734e-05,0.0,0.0,6.205424368287799e-06,0.0,0.0,0.0,7.4134479946623165e-06,0.0,0.0,0.0,0.0,5.715875271980399e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.2194824516475208e-05,0.0,0.0
Nanoviridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3592127439786875e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.550019116902442e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2397923761034152e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1431750543960796e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bicaudaviridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2664961118569367e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.888675018143953e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5313349412350216e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Endornaviridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6100121287580367e-06,1.0104650496980395e-06,1.368207420244909e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4298174123164472e-06,0.0,1.803925341543198e-06,3.520672213681332e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6977832609889022e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.769600260522674e-07,0.0,0.0,1.8767242403958638e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85674858719937e-07,0.0,8.401078698504888e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7963163193020395e-06,0.0,0.0,2.133151304422023e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.218298834579927e-06,0.0,0.0,1.1431750543960796e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
